Wayback Link,Link
http://web.archive.org/web/20230131024652/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-07-15-suncor-energy-releases-2020-report-on-sustainability-en.pdf?modified=20220919045236,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-07-15-suncor-energy-releases-2020-report-on-sustainability-en.pdf?modified=20220919045236
http://web.archive.org/web/20221007103604/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-07-14-suncor-energy-to-release-second-quarter-2020-financial-results-en.pdf?modified=20220917162137,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-07-14-suncor-energy-to-release-second-quarter-2020-financial-results-en.pdf?modified=20220917162137
http://web.archive.org/web/20221007083429/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-06-02-nr-su-lanzajet-release-en.pdf?modified=20220917161938,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-06-02-nr-su-lanzajet-release-en.pdf?modified=20220917161938
http://web.archive.org/web/20221007091425/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-05-11-su-us-notes-offering-en.pdf?modified=20220917161823,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-05-11-su-us-notes-offering-en.pdf?modified=20220917161823
http://web.archive.org/web/20221007101306/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-05-06-su-agm-shareholder-results-en.pdf?modified=20220917161713,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-05-06-su-agm-shareholder-results-en.pdf?modified=20220917161713
http://web.archive.org/web/20221007084112/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-05-05-nr-su-q1-en.pdf?modified=20220917161547,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-05-05-nr-su-q1-en.pdf?modified=20220917161547
http://web.archive.org/web/20221007100710/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-05-05-nr-su-dividend-en.pdf?modified=20220917161058,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-05-05-nr-su-dividend-en.pdf?modified=20220917161058
http://web.archive.org/web/20221007093111/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-04-27-ma-su-to-release-first-quarter-results-and-hold-agm-en.pdf?modified=20220917160945,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-04-27-ma-su-to-release-first-quarter-results-and-hold-agm-en.pdf?modified=20220917160945
http://web.archive.org/web/20221007103655/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-04-14-suncor-supports-communities-through-petro-canada-en.pdf?modified=20220917160733,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-04-14-suncor-supports-communities-through-petro-canada-en.pdf?modified=20220917160733
http://web.archive.org/web/20221007085455/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-04-14-suncor-to-hold-agm-online-en.pdf?modified=20220917160835,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-04-14-suncor-to-hold-agm-online-en.pdf?modified=20220917160835
http://web.archive.org/web/20221007100524/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-04-07-nr-cdn-notes-offering-en.pdf?modified=20220917160605,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-04-07-nr-cdn-notes-offering-en.pdf?modified=20220917160605
http://web.archive.org/web/20221007082611/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-03-23-nr-su-revises-guidance-en.pdf?modified=20220917160430,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-03-23-nr-su-revises-guidance-en.pdf?modified=20220917160430
http://web.archive.org/web/20221007101006/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-02-27-suncor-energy-files-disclosure-documents-en.pdf?modified=20220917160341,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-02-27-suncor-energy-files-disclosure-documents-en.pdf?modified=20220917160341
http://web.archive.org/web/20230207180725/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-02-05-nr-q1-dividend-sbb-en.pdf?modified=20220917160155,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-02-05-nr-q1-dividend-sbb-en.pdf?modified=20220917160155
http://web.archive.org/web/20221007100744/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-02-05-nr-su-q4-en.pdf?modified=20220917163805,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-02-05-nr-su-q4-en.pdf?modified=20220917163805
http://web.archive.org/web/20221007084335/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-01-29-ma-su-to-release-fourth-quarter-results-en.pdf?modified=20220917154633,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-01-29-ma-su-to-release-fourth-quarter-results-en.pdf?modified=20220917154633
http://web.archive.org/web/20221007085002/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-12-17-pc-ev-completion-of-network-en.pdf?modified=20220921204604,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-12-17-pc-ev-completion-of-network-en.pdf?modified=20220921204604
http://web.archive.org/web/20221007090705/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-11-13-q4-dividend-sbb-en.pdf?modified=20220921204520,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-11-13-q4-dividend-sbb-en.pdf?modified=20220921204520
http://web.archive.org/web/20221007090828/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-11-12-suncor-microsoft-strategic-alliance-en.pdf?modified=20220921204024,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-11-12-suncor-microsoft-strategic-alliance-en.pdf?modified=20220921204024
http://web.archive.org/web/20221007101647/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-11-06-nr-lmm-to-join-bod-en.pdf?modified=20220921203930,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-11-06-nr-lmm-to-join-bod-en.pdf?modified=20220921203930
http://web.archive.org/web/20221007092259/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-10-30-nr-su-q3-en.pdf?modified=20220921203734,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-10-30-nr-su-q3-en.pdf?modified=20220921203734
http://web.archive.org/web/20221007082143/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-10-23-ma-su-to-release-third-quarter-results-en.pdf?modified=20220921203113,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-10-23-ma-su-to-release-third-quarter-results-en.pdf?modified=20220921203113
http://web.archive.org/web/20221007093204/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-10-15-nr-suncor-50m-enerkem-en.pdf?modified=20220921202949,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-10-15-nr-suncor-50m-enerkem-en.pdf?modified=20220921202949
http://web.archive.org/web/20221007083517/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-09-09-suncor-proceeds-with-cogen-en.pdf?modified=20220921202841,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-09-09-suncor-proceeds-with-cogen-en.pdf?modified=20220921202841
http://web.archive.org/web/20221007085253/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-07-24-nrsu-q2-en.pdf?modified=20220921202337,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-07-24-nrsu-q2-en.pdf?modified=20220921202337
http://web.archive.org/web/20221007100558/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-05-22-nr-cdn-notes-offering-en.pdf?modified=20220921201810,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-05-22-nr-cdn-notes-offering-en.pdf?modified=20220921201810
http://web.archive.org/web/20221007085535/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-05-01-nr-su-q1-en.pdf?modified=20220921201600,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-05-01-nr-su-q1-en.pdf?modified=20220921201600
http://web.archive.org/web/20230207184954/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-02-28-su-files-disclosure-documents-en.pdf?modified=20220921201310,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-02-28-su-files-disclosure-documents-en.pdf?modified=20220921201310
http://web.archive.org/web/20221007101802/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-02-13-pc-ev-announcement-en.pdf?modified=20220921200311,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-02-13-pc-ev-announcement-en.pdf?modified=20220921200311
http://web.archive.org/web/20221007081440/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-02-05-suncor-declares-increased-dividend-and-announces-additional-stock-buyback-program-en.pdf?modified=20220921195945,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-02-05-suncor-declares-increased-dividend-and-announces-additional-stock-buyback-program-en.pdf?modified=20220921195945
http://web.archive.org/web/20221007084247/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-02-05-suncor-energy-reports-fourth-quarter-2018-results-en.pdf?modified=20220921200053,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-02-05-suncor-energy-reports-fourth-quarter-2018-results-en.pdf?modified=20220921200053
http://web.archive.org/web/20221007091208/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-01-30-suncor-energy-to-release-fourth-quarter-2018-financial-results-en.pdf?modified=20220921195548,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-01-30-suncor-energy-to-release-fourth-quarter-2018-financial-results-en.pdf?modified=20220921195548
http://web.archive.org/web/20220701150123/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-01-07-suncor-energy-provides-fourth-quarter-2018-operations-update-en.pdf?modified=20210902051033,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-01-07-suncor-energy-provides-fourth-quarter-2018-operations-update-en.pdf?modified=20210902051033
http://web.archive.org/web/20220704150053/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-12-14-suncor-energy-announces-2019-capital-program-and-production-outlook-en.pdf?modified=20210902051032,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-12-14-suncor-energy-announces-2019-capital-program-and-production-outlook-en.pdf?modified=20210902051032
http://web.archive.org/web/20220703211547/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-12-03-suncor-provides-update-following-government-of-albertas-decision-to-cut-oil-production-en.pdf?modified=20210902051031,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-12-03-suncor-provides-update-following-government-of-albertas-decision-to-cut-oil-production-en.pdf?modified=20210902051031
http://web.archive.org/web/20220629123210/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-11-14-suncor-energy-declares-dividend-and-amends-normal-course-issuer-bid-en.pdf?modified=20210902051031,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-11-14-suncor-energy-declares-dividend-and-amends-normal-course-issuer-bid-en.pdf?modified=20210902051031
http://web.archive.org/web/20220629132412/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-11-14-suncor-announces-steve-williams-retirement-and-transition-plan-en.pdf?modified=20210902051030,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-11-14-suncor-announces-steve-williams-retirement-and-transition-plan-en.pdf?modified=20210902051030
http://web.archive.org/web/20220703210814/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-11-07-suncor-supportive-of-hosting-2026-olympic-and-paralympic-winter-games-in-calgary-en.pdf?modified=20210902051029,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-11-07-suncor-supportive-of-hosting-2026-olympic-and-paralympic-winter-games-in-calgary-en.pdf?modified=20210902051029
http://web.archive.org/web/20220703200152/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-11-07-suncor-announces-resignation-of-jacynthe-cote-from-board-of-directors-en.pdf?modified=20210902051029,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-11-07-suncor-announces-resignation-of-jacynthe-cote-from-board-of-directors-en.pdf?modified=20210902051029
http://web.archive.org/web/20220703214628/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-10-31-suncor-energy-reports-third-quarter-2018-results-en.pdf?modified=20210902051028,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-10-31-suncor-energy-reports-third-quarter-2018-results-en.pdf?modified=20210902051028
http://web.archive.org/web/20220701145319/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-10-25-suncor-energy-to-release-third-quarter-2018-financial-results-en.pdf?modified=20210902051027,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-10-25-suncor-energy-to-release-third-quarter-2018-financial-results-en.pdf?modified=20210902051027
http://web.archive.org/web/20220703205656/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-08-30-suncor-energy-to-present-at-the-barclays-ceo-energy-power-conference-2018-en.pdf?modified=20210902051026,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-08-30-suncor-energy-to-present-at-the-barclays-ceo-energy-power-conference-2018-en.pdf?modified=20210902051026
http://web.archive.org/web/20220629120353/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-08-07-pc-brand-announcement-en.pdf?modified=20210902051025,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-08-07-pc-brand-announcement-en.pdf?modified=20210902051025
http://web.archive.org/web/20220629115647/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-07-25-suncor-energy-reports-second-quarter-2018-results-en.pdf?modified=20210902051024,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-07-25-suncor-energy-reports-second-quarter-2018-results-en.pdf?modified=20210902051024
http://web.archive.org/web/20220704162043/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-07-25-suncor-energy-declares-dividend-en.pdf?modified=20210902051024,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-07-25-suncor-energy-declares-dividend-en.pdf?modified=20210902051024
http://web.archive.org/web/20220621170010/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-07-23-suncor-energy-announces-brian-macdonald-to-join-board-of-directors-en.pdf?modified=20210902051023,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-07-23-suncor-energy-announces-brian-macdonald-to-join-board-of-directors-en.pdf?modified=20210902051023
http://web.archive.org/web/20220701145145/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-07-19-suncor-releases-2018-report-on-sustainability-en.pdf?modified=20210902051022,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-07-19-suncor-releases-2018-report-on-sustainability-en.pdf?modified=20210902051022
http://web.archive.org/web/20220701143156/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-07-19-suncor-energy-to-release-second-quarter-2018-financial-results-en.pdf?modified=20210902051021,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-07-19-suncor-energy-to-release-second-quarter-2018-financial-results-en.pdf?modified=20210902051021
http://web.archive.org/web/20220703201806/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-07-09-suncor-provides-update-on-syncrude-recovery-plan-en.pdf?modified=20210902051020,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-07-09-suncor-provides-update-on-syncrude-recovery-plan-en.pdf?modified=20210902051020
http://web.archive.org/web/20220703213157/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-06-07-suncor-set-up-for-strong-production-for-the-remainder-of-the-year-en.pdf?modified=20210902051019,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-06-07-suncor-set-up-for-strong-production-for-the-remainder-of-the-year-en.pdf?modified=20210902051019
http://web.archive.org/web/20220703215754/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-05-02-suncor-energy-reports-voting-results-from-annual-general-meeting-en.pdf?modified=20210902051019,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-05-02-suncor-energy-reports-voting-results-from-annual-general-meeting-en.pdf?modified=20210902051019
http://web.archive.org/web/20220704152505/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-05-01-suncor-energy-reports-first-quarter-2018-results-en.pdf?modified=20210902051018,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-05-01-suncor-energy-reports-first-quarter-2018-results-en.pdf?modified=20210902051018
http://web.archive.org/web/20220704153840/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-05-01-suncor-energy-declares-dividend-en.pdf?modified=20210902051018,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-05-01-suncor-energy-declares-dividend-en.pdf?modified=20210902051018
http://web.archive.org/web/20220703205557/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-04-24-suncor-energy-to-release-first-quarter-2018-financial-results-and-hold-agm-en.pdf?modified=20210902051017,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-04-24-suncor-energy-to-release-first-quarter-2018-financial-results-and-hold-agm-en.pdf?modified=20210902051017
http://web.archive.org/web/20220629131021/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-03-14-suncor-energy-announces-change-to-syncrude-turnaround-timing-en.pdf?modified=20210902051016,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-03-14-suncor-energy-announces-change-to-syncrude-turnaround-timing-en.pdf?modified=20210902051016
http://web.archive.org/web/20220704150134/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-03-01-suncor-energy-files-annual-disclosure-documents-en.pdf?modified=20210902051015,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-03-01-suncor-energy-files-annual-disclosure-documents-en.pdf?modified=20210902051015
http://web.archive.org/web/20220703204411/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-02-26-suncor-energy-closes-purchase-of-additional-interest-in-syncrude-en.pdf?modified=20210902051014,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-02-26-suncor-energy-closes-purchase-of-additional-interest-in-syncrude-en.pdf?modified=20210902051014
http://web.archive.org/web/20220704153158/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-02-12-suncor-acquires-additional-interest-in-syncrude-and-interest-in-norways-fenja-field-en.pdf?modified=20210902051013,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-02-12-suncor-acquires-additional-interest-in-syncrude-and-interest-in-norways-fenja-field-en.pdf?modified=20210902051013
http://web.archive.org/web/20220703212612/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-02-07-suncor-energy-reports-fourth-quarter-2017-results-en.pdf?modified=20210902051012,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-02-07-suncor-energy-reports-fourth-quarter-2017-results-en.pdf?modified=20210902051012
http://web.archive.org/web/20220704151859/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-02-07-suncor-energy-declares-increased-dividend-en.pdf?modified=20210902051012,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-02-07-suncor-energy-declares-increased-dividend-en.pdf?modified=20210902051012
http://web.archive.org/web/20220629131821/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-02-02-suncor-energy-to-release-fourth-quarter-2017-financial-results-en.pdf?modified=20210902051011,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-02-02-suncor-energy-to-release-fourth-quarter-2017-financial-results-en.pdf?modified=20210902051011
http://web.archive.org/web/20220704150723/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-01-30-suncor-implements-first-commercial-fleet-of-autonomous-haul-trucks-in-the-oil-sands-en.pdf?modified=20210902051010,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-01-30-suncor-implements-first-commercial-fleet-of-autonomous-haul-trucks-in-the-oil-sands-en.pdf?modified=20210902051010
http://web.archive.org/web/20220704151704/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-01-29-suncor-energy-transitions-to-continuous-operations-at-fort-hills-en.pdf?modified=20210902051010,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-01-29-suncor-energy-transitions-to-continuous-operations-at-fort-hills-en.pdf?modified=20210902051010
http://web.archive.org/web/20220703195953/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-01-03-suncor-energy-closes-2017-with-strong-performance-en.pdf?modified=20210902051009,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-01-03-suncor-energy-closes-2017-with-strong-performance-en.pdf?modified=20210902051009
http://web.archive.org/web/20220629121105/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-01-02-suncor-energy-appoints-new-member-to-board-of-directors-en.pdf?modified=20210902051008,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2018/2018-01-02-suncor-energy-appoints-new-member-to-board-of-directors-en.pdf?modified=20210902051008
http://web.archive.org/web/20220704153010/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2017/2017-12-04-suncor-energy-begins-regulatory-process-to-add-significant-low-carbon-power-en.pdf?modified=20210902051007,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2017/2017-12-04-suncor-energy-begins-regulatory-process-to-add-significant-low-carbon-power-en.pdf?modified=20210902051007
http://web.archive.org/web/20220704142609/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2017/2017-11-28-suncor-energy-confirms-first-oil-production-at-hebron-project-en.pdf?modified=20210902051007,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2017/2017-11-28-suncor-energy-confirms-first-oil-production-at-hebron-project-en.pdf?modified=20210902051007
http://web.archive.org/web/20220704161509/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2017/2017-11-22-suncor-energy-announces-further-debt-reduction-en.pdf?modified=20210902051006,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2017/2017-11-22-suncor-energy-announces-further-debt-reduction-en.pdf?modified=20210902051006
http://web.archive.org/web/20220703211728/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2017/2017-11-22-fort-mckay-and-mikisew-cree-first-nations-complete-purchase-en.pdf?modified=20210902051005,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2017/2017-11-22-fort-mckay-and-mikisew-cree-first-nations-complete-purchase-en.pdf?modified=20210902051005
http://web.archive.org/web/20220704152430/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2017/2017-11-15-suncor-energy-announces-2018-capital-program-and-production-outlook-en.pdf?modified=20210902051004,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2017/2017-11-15-suncor-energy-announces-2018-capital-program-and-production-outlook-en.pdf?modified=20210902051004
http://web.archive.org/web/20220704162109/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2017/2017-11-14-suncor-energy-declares-dividend-en.pdf?modified=20210902051003,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2017/2017-11-14-suncor-energy-declares-dividend-en.pdf?modified=20210902051003
http://web.archive.org/web/20220703213758/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2017/2017-11-09-suncor-energys-steve-williams-appoints-mark-little-as-chief-operating-officer-en-en.pdf?modified=20210902051002,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2017/2017-11-09-suncor-energys-steve-williams-appoints-mark-little-as-chief-operating-officer-en-en.pdf?modified=20210902051002
http://web.archive.org/web/20220704143819/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2017/2017-11-08-suncor-energy-announces-pricing-of-us750-million-notes-offering-en.pdf?modified=20210902051002,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2017/2017-11-08-suncor-energy-announces-pricing-of-us750-million-notes-offering-en.pdf?modified=20210902051002
http://web.archive.org/web/20220701135516/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2017/2017-11-02-suncor-energy-and-petronor-announce-agreement-for-equity-partnership-en.pdf?modified=20210902051001,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2017/2017-11-02-suncor-energy-and-petronor-announce-agreement-for-equity-partnership-en.pdf?modified=20210902051001
http://web.archive.org/web/20220621170116/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2017/2017-10-25-suncor-energy-reports-third-quarter-2017-results-en.pdf?modified=20210902051000,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2017/2017-10-25-suncor-energy-reports-third-quarter-2017-results-en.pdf?modified=20210902051000
http://web.archive.org/web/20220704143732/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2017/2017-10-25-suncor-receives-approval-for-tailings-and-millennium-operational-amendment-en.pdf?modified=20210902051000,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2017/2017-10-25-suncor-receives-approval-for-tailings-and-millennium-operational-amendment-en.pdf?modified=20210902051000
